season,round,circuit_id,driver,date_of_birth,nationality,constructor,grid,time,status,points,podium,url
2014,1,albert_park,raikkonen,1979-10-17,Finnish,ferrari,11,5636385.0,Finished,6.0,7,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,vergne,1990-04-25,French,toro_rosso,6,5639151.0,Finished,4.0,8,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,kvyat,1994-04-26,Russian,toro_rosso,8,5642295.0,Finished,2.0,9,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,perez,1990-01-26,Mexican,force_india,16,5664626.0,Finished,1.0,10,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,sutil,1983-01-11,German,sauber,13,,+1 Lap,0.0,11,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,gutierrez,1991-08-05,Mexican,sauber,20,,+1 Lap,0.0,12,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,chilton,1991-04-21,British,marussia,17,,+2 Laps,0.0,13,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,jules_bianchi,1989-08-03,French,marussia,18,,+8 Laps,0.0,14,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,grosjean,1986-04-17,French,lotus_f1,22,,ERS,0.0,15,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,maldonado,1985-03-09,Venezuelan,lotus_f1,21,,ERS,0.0,16,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,ericsson,1990-09-02,Swedish,caterham,19,,Oil pressure,0.0,17,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,vettel,1987-07-03,German,red_bull,12,,Engine,0.0,18,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,hamilton,1985-01-07,British,mercedes,1,,Engine,0.0,19,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,massa,1981-04-25,Brazilian,williams,9,,Collision,0.0,20,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,kobayashi,1986-09-13,Japanese,caterham,14,,Collision,0.0,21,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,1,albert_park,ricciardo,1989-07-01,Australian,red_bull,2,5603235.0,Disqualified,0.0,22,https://en.wikipedia.org/wiki/2014_Australian_Grand_Prix
2014,2,sepang,hamilton,1985-01-07,British,mercedes,1,6025974.0,Finished,25.0,1,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,rosberg,1985-06-27,German,mercedes,3,6043287.0,Finished,18.0,2,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,vettel,1987-07-03,German,red_bull,2,6050508.0,Finished,15.0,3,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,alonso,1981-07-29,Spanish,ferrari,4,6061966.0,Finished,12.0,4,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,hulkenberg,1987-08-19,German,force_india,7,6073173.0,Finished,10.0,5,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,button,1980-01-19,British,mclaren,10,6109665.0,Finished,8.0,6,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,massa,1981-04-25,Brazilian,williams,13,6111050.0,Finished,6.0,7,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,bottas,1989-08-28,Finnish,williams,18,6111511.0,Finished,4.0,8,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,kevin_magnussen,1992-10-05,Danish,mclaren,8,,+1 Lap,2.0,9,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,kvyat,1994-04-26,Russian,toro_rosso,11,,+1 Lap,1.0,10,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,grosjean,1986-04-17,French,lotus_f1,15,,+1 Lap,0.0,11,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,raikkonen,1979-10-17,Finnish,ferrari,6,,+1 Lap,0.0,12,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,kobayashi,1986-09-13,Japanese,caterham,20,,+1 Lap,0.0,13,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,ericsson,1990-09-02,Swedish,caterham,22,,+2 Laps,0.0,14,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,chilton,1991-04-21,British,marussia,21,,+2 Laps,0.0,15,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,ricciardo,1989-07-01,Australian,red_bull,5,,Technical,0.0,16,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,gutierrez,1991-08-05,Mexican,sauber,12,,Gearbox,0.0,17,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,sutil,1983-01-11,German,sauber,17,,Electrical,0.0,18,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,vergne,1990-04-25,French,toro_rosso,9,,Power Unit,0.0,19,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,jules_bianchi,1989-08-03,French,marussia,19,,Brakes,0.0,20,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,maldonado,1985-03-09,Venezuelan,lotus_f1,16,,Engine,0.0,21,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,2,sepang,perez,1990-01-26,Mexican,force_india,14,,Withdrew,0.0,22,https://en.wikipedia.org/wiki/2014_Malaysian_Grand_Prix
2014,3,bahrain,hamilton,1985-01-07,British,mercedes,2,5982743.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,rosberg,1985-06-27,German,mercedes,1,5983828.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,perez,1990-01-26,Mexican,force_india,4,6006810.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,ricciardo,1989-07-01,Australian,red_bull,13,6007232.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,hulkenberg,1987-08-19,German,force_india,11,6011397.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,vettel,1987-07-03,German,red_bull,10,6012622.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,massa,1981-04-25,Brazilian,williams,7,6014008.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,bottas,1989-08-28,Finnish,williams,3,6014619.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,alonso,1981-07-29,Spanish,ferrari,9,6015338.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,raikkonen,1979-10-17,Finnish,ferrari,5,6016205.0,Finished,1.0,10,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,kvyat,1994-04-26,Russian,toro_rosso,12,6024085.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,grosjean,1986-04-17,French,lotus_f1,16,6025886.0,Finished,0.0,12,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,chilton,1991-04-21,British,marussia,21,6042652.0,Finished,0.0,13,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,maldonado,1985-03-09,Venezuelan,lotus_f1,17,6045546.0,Finished,0.0,14,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,kobayashi,1986-09-13,Japanese,caterham,18,6070643.0,Finished,0.0,15,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,jules_bianchi,1989-08-03,French,marussia,19,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,button,1980-01-19,British,mclaren,6,,Clutch,0.0,17,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,kevin_magnussen,1992-10-05,Danish,mclaren,8,,Clutch,0.0,18,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,gutierrez,1991-08-05,Mexican,sauber,15,,Collision,0.0,19,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,ericsson,1990-09-02,Swedish,caterham,20,,Retired,0.0,20,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,vergne,1990-04-25,French,toro_rosso,14,,Retired,0.0,21,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,3,bahrain,sutil,1983-01-11,German,sauber,22,,Collision,0.0,22,http://en.wikipedia.org/wiki/2014_Bahrain_Grand_Prix
2014,4,shanghai,hamilton,1985-01-07,British,mercedes,1,5608338.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,rosberg,1985-06-27,German,mercedes,4,5626400.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,alonso,1981-07-29,Spanish,ferrari,5,5631942.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,ricciardo,1989-07-01,Australian,red_bull,2,5635474.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,vettel,1987-07-03,German,red_bull,3,5656116.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,hulkenberg,1987-08-19,German,force_india,8,5662633.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,bottas,1989-08-28,Finnish,williams,7,5664035.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,raikkonen,1979-10-17,Finnish,ferrari,11,5684673.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,perez,1990-01-26,Mexican,force_india,16,5690985.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,kvyat,1994-04-26,Russian,toro_rosso,13,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,button,1980-01-19,British,mclaren,12,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,vergne,1990-04-25,French,toro_rosso,9,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,kevin_magnussen,1992-10-05,Danish,mclaren,15,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,maldonado,1985-03-09,Venezuelan,lotus_f1,22,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,massa,1981-04-25,Brazilian,williams,6,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,gutierrez,1991-08-05,Mexican,sauber,17,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,jules_bianchi,1989-08-03,French,marussia,19,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,kobayashi,1986-09-13,Japanese,caterham,18,,+1 Lap,0.0,18,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,chilton,1991-04-21,British,marussia,21,,+2 Laps,0.0,19,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,ericsson,1990-09-02,Swedish,caterham,20,,+2 Laps,0.0,20,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,grosjean,1986-04-17,French,lotus_f1,10,,Gearbox,0.0,21,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,4,shanghai,sutil,1983-01-11,German,sauber,14,,Engine,0.0,22,http://en.wikipedia.org/wiki/2014_Chinese_Grand_Prix
2014,5,catalunya,hamilton,1985-01-07,British,mercedes,1,6065155.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,rosberg,1985-06-27,German,mercedes,2,6065791.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,ricciardo,1989-07-01,Australian,red_bull,3,6114169.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,vettel,1987-07-03,German,red_bull,15,6141857.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,bottas,1989-08-28,Finnish,williams,4,6144448.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,alonso,1981-07-29,Spanish,ferrari,7,6152898.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,raikkonen,1979-10-17,Finnish,ferrari,6,,+1 Lap,6.0,7,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,grosjean,1986-04-17,French,lotus_f1,5,,+1 Lap,4.0,8,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,perez,1990-01-26,Mexican,force_india,11,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,hulkenberg,1987-08-19,German,force_india,10,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,button,1980-01-19,British,mclaren,8,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,kevin_magnussen,1992-10-05,Danish,mclaren,14,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,massa,1981-04-25,Brazilian,williams,9,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,kvyat,1994-04-26,Russian,toro_rosso,12,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,maldonado,1985-03-09,Venezuelan,lotus_f1,22,,+1 Lap,0.0,15,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,gutierrez,1991-08-05,Mexican,sauber,13,,+1 Lap,0.0,16,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,sutil,1983-01-11,German,sauber,16,,+1 Lap,0.0,17,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,jules_bianchi,1989-08-03,French,marussia,18,,+2 Laps,0.0,18,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,chilton,1991-04-21,British,marussia,17,,+2 Laps,0.0,19,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,ericsson,1990-09-02,Swedish,caterham,19,,+2 Laps,0.0,20,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,kobayashi,1986-09-13,Japanese,caterham,20,,Brakes,0.0,21,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,5,catalunya,vergne,1990-04-25,French,toro_rosso,21,,Exhaust,0.0,22,http://en.wikipedia.org/wiki/2014_Spanish_Grand_Prix
2014,6,monaco,rosberg,1985-06-27,German,mercedes,1,6567661.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,hamilton,1985-01-07,British,mercedes,2,6576871.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,ricciardo,1989-07-01,Australian,red_bull,3,6577275.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,alonso,1981-07-29,Spanish,ferrari,5,6600113.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,hulkenberg,1987-08-19,German,force_india,11,,+1 Lap,10.0,5,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,button,1980-01-19,British,mclaren,12,,+1 Lap,8.0,6,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,massa,1981-04-25,Brazilian,williams,16,,+1 Lap,6.0,7,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,grosjean,1986-04-17,French,lotus_f1,14,,+1 Lap,4.0,8,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,jules_bianchi,1989-08-03,French,marussia,21,,+1 Lap,2.0,9,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,kevin_magnussen,1992-10-05,Danish,mclaren,8,,+1 Lap,1.0,10,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,ericsson,1990-09-02,Swedish,caterham,22,,+1 Lap,0.0,11,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,raikkonen,1979-10-17,Finnish,ferrari,6,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,kobayashi,1986-09-13,Japanese,caterham,20,,+2 Laps,0.0,13,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,chilton,1991-04-21,British,marussia,19,,+3 Laps,0.0,14,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,gutierrez,1991-08-05,Mexican,sauber,17,,Accident,0.0,15,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,bottas,1989-08-28,Finnish,williams,13,,Engine,0.0,16,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,vergne,1990-04-25,French,toro_rosso,7,,Engine,0.0,17,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,sutil,1983-01-11,German,sauber,18,,Accident,0.0,18,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,kvyat,1994-04-26,Russian,toro_rosso,9,,Mechanical,0.0,19,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,vettel,1987-07-03,German,red_bull,4,,Turbo,0.0,20,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,perez,1990-01-26,Mexican,force_india,10,,Collision,0.0,21,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,6,monaco,maldonado,1985-03-09,Venezuelan,lotus_f1,15,,Withdrew,0.0,22,http://en.wikipedia.org/wiki/2014_Monaco_Grand_Prix
2014,7,villeneuve,ricciardo,1989-07-01,Australian,red_bull,6,5952830.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,rosberg,1985-06-27,German,mercedes,1,5957066.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,vettel,1987-07-03,German,red_bull,3,5958077.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,button,1980-01-19,British,mclaren,9,5964585.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,hulkenberg,1987-08-19,German,force_india,11,5965673.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,alonso,1981-07-29,Spanish,ferrari,7,5967699.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,bottas,1989-08-28,Finnish,williams,4,5976408.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,vergne,1990-04-25,French,toro_rosso,8,5980856.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,kevin_magnussen,1992-10-05,Danish,mclaren,12,5982084.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,raikkonen,1979-10-17,Finnish,ferrari,10,6006508.0,Finished,1.0,10,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,perez,1990-01-26,Mexican,force_india,13,,Collision,0.0,11,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,massa,1981-04-25,Brazilian,williams,5,,Collision,0.0,12,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,sutil,1983-01-11,German,sauber,16,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,gutierrez,1991-08-05,Mexican,sauber,22,,ERS,0.0,14,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,grosjean,1986-04-17,French,lotus_f1,14,,Rear wing,0.0,15,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,kvyat,1994-04-26,Russian,toro_rosso,15,,Drivetrain,0.0,16,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,hamilton,1985-01-07,British,mercedes,2,,Brakes,0.0,17,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,kobayashi,1986-09-13,Japanese,caterham,21,,Suspension,0.0,18,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,maldonado,1985-03-09,Venezuelan,lotus_f1,17,,Power Unit,0.0,19,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,ericsson,1990-09-02,Swedish,caterham,20,,Turbo,0.0,20,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,chilton,1991-04-21,British,marussia,18,,Collision,0.0,21,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,7,villeneuve,jules_bianchi,1989-08-03,French,marussia,19,,Collision,0.0,22,http://en.wikipedia.org/wiki/2014_Canadian_Grand_Prix
2014,8,red_bull_ring,rosberg,1985-06-27,German,mercedes,3,5274976.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,hamilton,1985-01-07,British,mercedes,9,5276908.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,bottas,1989-08-28,Finnish,williams,2,5283148.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,massa,1981-04-25,Brazilian,williams,1,5292334.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,alonso,1981-07-29,Spanish,ferrari,4,5293529.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,perez,1990-01-26,Mexican,force_india,15,5303522.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,kevin_magnussen,1992-10-05,Danish,mclaren,6,5307007.0,Finished,6.0,7,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,ricciardo,1989-07-01,Australian,red_bull,5,5318498.0,Finished,4.0,8,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,hulkenberg,1987-08-19,German,force_india,10,5319113.0,Finished,2.0,9,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,raikkonen,1979-10-17,Finnish,ferrari,8,5322753.0,Finished,1.0,10,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,button,1980-01-19,British,mclaren,11,5325942.0,Finished,0.0,11,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,maldonado,1985-03-09,Venezuelan,lotus_f1,13,,+1 Lap,0.0,12,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,sutil,1983-01-11,German,sauber,16,,+1 Lap,0.0,13,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,grosjean,1986-04-17,French,lotus_f1,22,,+1 Lap,0.0,14,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,jules_bianchi,1989-08-03,French,marussia,18,,+2 Laps,0.0,15,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,kobayashi,1986-09-13,Japanese,caterham,19,,+2 Laps,0.0,16,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,chilton,1991-04-21,British,marussia,21,,+2 Laps,0.0,17,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,ericsson,1990-09-02,Swedish,caterham,20,,+2 Laps,0.0,18,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,gutierrez,1991-08-05,Mexican,sauber,17,,+2 Laps,0.0,19,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,vergne,1990-04-25,French,toro_rosso,14,,Brakes,0.0,20,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,vettel,1987-07-03,German,red_bull,12,,Electrical,0.0,21,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,8,red_bull_ring,kvyat,1994-04-26,Russian,toro_rosso,7,,Suspension,0.0,22,http://en.wikipedia.org/wiki/2014_Austrian_Grand_Prix
2014,9,silverstone,hamilton,1985-01-07,British,mercedes,6,8812094.0,Finished,25.0,1,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
2014,9,silverstone,bottas,1989-08-28,Finnish,williams,14,8842229.0,Finished,18.0,2,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
2014,9,silverstone,ricciardo,1989-07-01,Australian,red_bull,8,8858589.0,Finished,15.0,3,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
2014,9,silverstone,button,1980-01-19,British,mclaren,3,8859484.0,Finished,12.0,4,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
2014,9,silverstone,vettel,1987-07-03,German,red_bull,2,8865958.0,Finished,10.0,5,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
2014,9,silverstone,alonso,1981-07-29,Spanish,ferrari,16,8872040.0,Finished,8.0,6,http://en.wikipedia.org/wiki/2014_British_Grand_Prix
